labels,files,cl2
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_360344.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_362704.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_365047.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_367366.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_369685.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_372019.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_374345.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_376670.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_378998.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_381279.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_383693.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_386028.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_388344.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_390679.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_393005.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_395327.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_397650.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_399984.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_402317.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_404639.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_406966.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_409309.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_411657.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_413996.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_416313.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_418624.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_420930.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_423255.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_425574.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_427891.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_430210.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_432521.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_434850.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_437183.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_439516.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_441862.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_444182.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_446522.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_448854.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_451186.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_453513.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_455839.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_458156.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_460466.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_462785.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_465096.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_467397.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_469705.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_472040.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_474381.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_476713.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_479032.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_481353.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_483665.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_485970.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_488270.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_490576.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_492886.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_495188.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_497503.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_499822.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_502140.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_504449.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_506778.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_509111.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_511443.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_513781.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_516093.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_518398.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_520699.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_523012.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_525307.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_527560.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_529806.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_531934.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_534042.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_536199.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_538438.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_540705.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_543073.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_545476.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_547818.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_550178.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_552557.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_554943.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_557349.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_559738.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_562091.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_564427.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_566420.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_568574.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_570647.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_572629.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_574863.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_577193.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_579553.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_581896.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_584231.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_586619.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_588982.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_591357.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_593782.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_596173.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_598589.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_600964.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_603342.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_605725.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_608075.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_610526.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_612946.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_615342.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_617765.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_620157.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_622542.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_624945.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_627349.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_629775.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_632215.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_634604.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_637009.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_639423.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_641748.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_643959.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_646206.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_109_648559.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_2344.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_4786.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_7261.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_9733.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_12253.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_14799.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_17273.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_19749.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_22285.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_24829.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_27355.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_29903.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_32439.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_34952.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_37497.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_39987.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_42523.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_45032.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_47562.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_50067.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_52556.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_55080.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_57550.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_59723.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_61874.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_64321.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_66452.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_68525.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_70880.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_73282.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_75671.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_78060.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_80514.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_82992.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_85540.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_88041.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_90528.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_92978.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_95413.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_97883.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_100364.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_102864.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_105317.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_107803.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_110267.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_112747.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_115260.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_117745.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_120220.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_122679.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_125139.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_127594.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_130070.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_132602.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_135100.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_137591.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_140068.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_142514.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_145006.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_147514.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_150012.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_152549.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_155062.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_157539.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_160063.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_162543.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_165058.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_167568.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_170054.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_172528.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_174989.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_177440.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_179887.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_182369.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_184882.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_187342.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_189725.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_192207.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_194708.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_197238.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_199693.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_202105.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_204496.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_206909.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_209330.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_211748.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_214153.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_216581.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_218984.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_221365.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_223775.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_226190.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_228686.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_231182.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_233640.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_236144.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_238652.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_241167.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_243653.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_246143.png,L
L,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_L_111_248625.png,L
